  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   4.0001869E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3582E+01  1.3975E+01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16836960266445     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    73.3880370000000     
  Sending DOSE longitude =    13.1109020000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3388E+01  1.3111E+01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16781109570349     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    73.1953810000000     
  Sending DOSE longitude =    12.2466730000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   7.3195E+01  1.2247E+01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16779864599353     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    73.0039740000000     
  Sending DOSE longitude =    11.3822560000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3004E+01  1.1382E+01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16742515208742     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    72.8137190000000     
  Sending DOSE longitude =    10.5176650000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2814E+01  1.0518E+01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16722458404085     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    72.6245210000000     
  Sending DOSE longitude =    9.65291300000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2625E+01  9.6529E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16705248512717     
  Doserate calculation time in seconds.  3.9999485E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   3.9999485E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   3.9999485E-03
  
  Sending DOSE latitude =    72.4362860000000     
  Sending DOSE longitude =    8.78801400000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2436E+01  8.7880E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16651059179451     
  Doserate calculation time in seconds.  3.9999485E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   3.9999485E-03
 TIME IN DOSE WAS   3.9999485E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    72.2489210000000     
  Sending DOSE longitude =    7.92298200000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2249E+01  7.9230E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16597120302617     
  Doserate calculation time in seconds.  4.0001869E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   3.9999485E-03
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   4.0001869E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    72.0623370000000     
  Sending DOSE longitude =    7.05783100000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2062E+01  7.0578E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16543406260741     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    71.8764450000000     
  Sending DOSE longitude =    6.19257300000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1876E+01  6.1926E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16480999221486     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    71.6911570000000     
  Sending DOSE longitude =    5.32722200000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1691E+01  5.3272E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16414323159094     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   3.9999485E-03
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    71.5063870000000     
  Sending DOSE longitude =    4.46179100000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   7.1506E+01  4.4618E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16386568502705     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    71.3220490000000     
  Sending DOSE longitude =    3.59629300000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1322E+01  3.5963E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16373167261941     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    71.1380580000000     
  Sending DOSE longitude =    2.73074200000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1138E+01  2.7307E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16351969640960     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    70.9543310000000     
  Sending DOSE longitude =    1.86515000000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   4.0001869E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0954E+01  1.8652E+00  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16302821180857     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    70.7707830000000     
  Sending DOSE longitude =   0.999530000000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   7.0771E+01  9.9953E-01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16299044021863     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    70.5873320000000     
  Sending DOSE longitude =   0.133895000000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0587E+01  1.3389E-01  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16258744390035     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   8.0001354E-03
  
  Sending DOSE latitude =    70.4038930000000     
  Sending DOSE longitude =  -0.731742000000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   7.0404E+01  3.5927E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16178519316955     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   7.9998970E-03
  
  Sending DOSE latitude =    70.2203840000000     
  Sending DOSE longitude =   -1.59736800000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   4.0001869E-03
 Finished:   7.0220E+01  3.5840E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16143967315309     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    70.0367210000000     
  Sending DOSE longitude =   -2.46297000000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   7.0037E+01  3.5754E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16138950003315     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   3.9999485E-03
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    69.8528210000000     
  Sending DOSE longitude =   -3.32853500000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.9853E+01  3.5667E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16102054426868     
  Doserate calculation time in seconds.  7.9998970E-03
 TIME BEFORE CALLING DOSE WAS   4.0001869E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   4.0001869E-03
 TIME IN DOSE WAS   7.9998970E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    69.6685990000000     
  Sending DOSE longitude =   -4.19405100000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   4.0001869E-03
 Finished:   6.9669E+01  3.5581E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16036469095756     
  Doserate calculation time in seconds.  8.0001354E-03
 TIME BEFORE CALLING DOSE WAS   3.9999485E-03
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   3.9999485E-03
 TIME IN DOSE WAS   8.0001354E-03
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    69.4839720000000     
  Sending DOSE longitude =   -5.05950400000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.9999485E-03
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.9484E+01  3.5494E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.16012674717520     
  Doserate calculation time in seconds.  1.6000032E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.6000032E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.6000032E-02
  
  Sending DOSE latitude =    69.2988540000000     
  Sending DOSE longitude =   -5.92488100000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.9299E+01  3.5408E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15914916212638     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    69.1131580000000     
  Sending DOSE longitude =   -6.79016900000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   4.0001869E-03
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.9113E+01  3.5321E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15852912408703     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    68.9267970000000     
  Sending DOSE longitude =   -7.65535500000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   7.9998970E-03
 Finished:   6.8927E+01  3.5234E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15817859745963     
  Doserate calculation time in seconds.  1.2000084E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.2000084E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.2000084E-02
  
  Sending DOSE latitude =    68.7396840000000     
  Sending DOSE longitude =   -8.52042500000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.8740E+01  3.5148E+02  2.3078E+02  2.0173E+03 152   4   0   0
  Adjusted Dose of type          152  is    7.15756332214931     
  Doserate calculation time in seconds.  1.1999846E-02
 TIME BEFORE CALLING DOSE WAS   0.0000000E+00
   TIME FOR DATE WAS   0.0000000E+00
   TIME FOR LAT WAS   0.0000000E+00
   TIME FOR LON WAS   0.0000000E+00
   TIME FOR ALT WAS   0.0000000E+00
 TIME IN DOSE WAS   1.1999846E-02
 TIME AFTER DOSE WAS   0.0000000E+00
 TIME ON THIS LINE DATA WAS   1.1999846E-02
  
  Sending DOSE latitude =    68.5517270000000     
  Sending DOSE longitude =   -9.38536600000000     
  Sending DOSE altitude =    230.776987637081     
  Sending DOSE date and time =    2017.32602739726     
  Sending DOSE dosekind =          152
  Sending DOSE gcr =            4
  Sending DOSE test =            0
  Sending DOSE superposition =            0
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.9999485E-03
 Finished:   6.8552E+01  3.5061E+02  2.3078E+02  2.0173E+03 152   4   0   0
